id,number,text_strategy,source,status,http_status,n_chars,title_match,title_seen,text
ref-0938127e,232,abstract,arxiv,ok,200,1054,1.0,Understanding Federated Learning from IID to Non-IID dataset: An Experimental Study,"As privacy concerns and data regulations grow, federated learning (FL) has emerged as a promising approach for training machine learning models across decentralized data sources without sharing raw data. However, a significant challenge in FL is that client data are often non-IID (non-independent and identically distributed), leading to reduced performance compared to centralized learning. While many methods have been proposed to address this issue, their underlying mechanisms are often viewed from different perspectives. Through a comprehensive investigation from gradient descent to FL, and from IID to non-IID data settings, we find that inconsistencies in client loss landscapes primarily cause performance degradation in non-IID scenarios. From this understanding, we observe that existing methods can be grouped into two main strategies: (i) adjusting parameter update paths and (ii) modifying client loss landscapes. These findings offer a clear perspective on addressing non-IID challenges in FL and help guide future research in the field."
ref-9254e1ed,233,abstract,crossref,ok,200,1585,1.0,Federated learning in medicine: facilitating multi-institutional collaborations without sharing patient data,"Abstract Several studies underscore the potential of deep learning in identifying complex patterns, leading to diagnostic and prognostic biomarkers. Identifying sufficiently large and diverse datasets, required for training, is a significant challenge in medicine and can rarely be found in individual institutions. Multi-institutional collaborations based on centrally-shared patient data face privacy and ownership challenges. Federated learning is a novel paradigm for data-private multi-institutional collaborations, where model-learning leverages all available data without sharing data between institutions, by distributing the model-training to the data-owners and aggregating their results. We show that federated learning among 10 institutions results in models reaching 99% of the model quality achieved with centralized data, and evaluate generalizability on data from institutions outside the federation. We further investigate the effects of data distribution across collaborating institutions on model quality and learning patterns, indicating that increased access to data through data private multi-institutional collaborations can benefit model quality more than the errors introduced by the collaborative method. Finally, we compare with other collaborative-learning approaches demonstrating the superiority of federated learning, and discuss practical implementation considerations. Clinical adoption of federated learning is expected to lead to models trained on datasets of unprecedented size, hence have a catalytic impact towards precision/personalized medicine."
ref-13881075,234,summary,pdf,ok,200,1500,,,"Zero Knowledge Proofs: Challenges, Applications, and Real-world Deployment NIST Workshop on Privacy Enhancing Cryptography September 26th, 2024 Tjerand Silde & Akira Takahashi This talk 1) Introduction to Zero Knowledge Proof (Akira) 2) Technical Challenges (Akira) 3) Real-World Applications (Tjerand) 4) Insights from ZKP Workshop (Tjerand) 5) Resources and Standards (Tjerand) WPEC 2024: NIST Workshop on Privacy-Enhancing Cryptography 2 What is Zero Knowledge Proof? Basics •ZKP is a two-party protocol, consisting of Prover and Verifier •With ZKP, Prover can convince Verifier that she has some secret information without disclosing the secret •Example: “I know sk corresponding to pk” •Long history of research starting from the ‘80s [GMR85]. Lots of efficiency improvements during the last decade •cf. ZK-SNARK (Succinct Non- interactive Argument of Knowledge) WPEC 2024: NIST Workshop on Privacy-Enhancing Cryptography 3 Syntax of ZKP Completeness •If Prover and Verifier honestly follow the protocol, then Verifier halts by outputting WPEC 2024: NIST Workshop on Privacy-Enhancing Cryptography 4 Security Goals of Zero Knowledge Proof Zero Knowledge (ZK) • Protecting against malicious verifier • Verifier learns nothing about Prover’s secret • Formally, ZK is guaranteed by showing the existence of “Simulator” ? WPEC 2024: NIST Workshop on Privacy-Enhancing Cryptography 5 Security Goals of Zero Knowledge Proof Zero Knowledge (ZK) • Protecting against malicious verifier • Verifier learns"
ref-f8211ef7,235,abstract,crossref,ok,200,1463,1.0,"Assessing and Minimizing Re-identification Risk in Research Data Derived from
            Health Care Records","Background: Sharing of research data derived from health system records supports the rigor and reproducibility of primary research and can accelerate research progress through secondary use. But public sharing of such data can create risk of re-identifying individuals, exposing sensitive health information.Method: We describe a framework for assessing re-identification risk that includes: identifying data elements in a research dataset that overlap with external data sources, identifying small classes of records defined by unique combinations of those data elements, and considering the pattern of population overlap between the research dataset and an external source. We also describe alternative strategies for mitigating risk when the external data source can or cannot be directly examined.Results: We illustrate this framework using the example of a large database used to develop and validate models predicting suicidal behavior after an outpatient visit. We identify elements in the research dataset that might create risk and propose a specific risk mitigation strategy: deleting indicators for health system (a proxy for state of residence) and visit year.Discussion: Researchers holding health system data must balance the public health value of data sharing against the duty to protect the privacy of health system members. Specific steps can provide a useful estimate of re-identification risk and point to effective risk mitigation strategies."
ref-499e5c81,236,full,web_page,ok,200,1500,1.0,VaultGemma: The world's most capable differentially private LLM,"VaultGemma: The world's most capable differentially private LLM September 12, 2025 Amer Sinha, Software Engineer, and Ryan McKenna, Research Scientist, Google Research We introduce VaultGemma, the most capable model trained from scratch with differential privacy. As AI becomes more integrated into our lives, building it with privacy at its core is a critical frontier for the field. Differential privacy (DP) offers a mathematically sound solution by adding calibrated noise to prevent memorization. However, applying DP to LLMs introduces trade-offs. Understanding these trade-offs is crucial. Applying DP noise alters traditional scaling laws — rules describing performance dynamics — by reducing training stability (the model's ability to learn consistently without experiencing catastrophic events like loss spikes or divergence) and significantly increasing batch size (a collection of training examples sent to the model simultaneously for processing) and computation costs. Our new research, “ Scaling Laws for Differentially Private Language Models ”, conducted in partnership with Google DeepMind, establishes laws that accurately model these intricacies, providing a complete picture of the compute-privacy-utility trade-offs. Guided by this research, we’re excited to introduce VaultGemma, the largest (1B-parameters), open model trained from scratch with differential privacy. We are releasing the weights on Hugging Face and Kaggle , alongside a technical report , to advance the devel"
ref-0904d5a3,237,abstract,crossref,ok,200,1360,1.0,General and Specific Utility Measures for Synthetic Data,"Summary Data holders can produce synthetic versions of data sets when concerns about potential disclosure restrict the availability of the original records. The paper is concerned with methods to judge whether such synthetic data have a distribution that is comparable with that of the original data: what we term general utility. We consider how general utility compares with specific utility: the similarity of results of analyses from the synthetic data and the original data. We adapt a previous general measure of data utility, the propensity score mean-squared error pMSE, to the specific case of synthetic data and derive its distribution for the case when the correct synthesis model is used to create the synthetic data. Our asymptotic results are confirmed by a simulation study. We also consider two specific utility measures, confidence interval overlap and standardized difference in summary statistics, which we compare with the general utility results. We present two contrasting examples of data syntheses: one illustrating synthetic data that is evaluated as being useful by both general and specific measures and the second where neither is the case. For the second case we show how the general utility measures can identify the deficiencies of the synthetic data and suggest how this can inform possible improvements to the synthesis method."
ref-4b71df4c,238,abstract,openalex_title,ok,200,3000,1.0,A scalable federated learning solution for secondary care using low-cost microcomputing: privacy-preserving development and evaluation of a COVID-19 screening test in UK hospitals,"BACKGROUND: Multicentre training could reduce biases in medical artificial intelligence (AI); however, ethical, legal, and technical considerations can constrain the ability of hospitals to share data. Federated learning enables institutions to participate in algorithm development while retaining custody of their data but uptake in hospitals has been limited, possibly as deployment requires specialist software and technical expertise at each site. We previously developed an artificial intelligence-driven screening test for COVID-19 in emergency departments, known as CURIAL-Lab, which uses vital signs and blood tests that are routinely available within 1 h of a patient's arrival. Here we aimed to federate our COVID-19 screening test by developing an easy-to-use embedded system-which we introduce as full-stack federated learning-to train and evaluate machine learning models across four UK hospital groups without centralising patient data. METHODS: We supplied a Raspberry Pi 4 Model B preloaded with our federated learning software pipeline to four National Health Service (NHS) hospital groups in the UK: Oxford University Hospitals NHS Foundation Trust (OUH; through the locally linked research University, University of Oxford), University Hospitals Birmingham NHS Foundation Trust (UHB), Bedfordshire Hospitals NHS Foundation Trust (BH), and Portsmouth Hospitals University NHS Trust (PUH). OUH, PUH, and UHB participated in federated training, training a deep neural network and logistic regressor over 150 rounds to form and calibrate a global model to predict COVID-19 status, using clinical data from patients admitted before the pandemic (COVID-19-negative) and testing positive for COVID-19 during the first wave of the pandemic. We conducted a federated evaluation of the global model for admissions during the second wave of the pandemic at OUH, PUH, and externally at BH. For OUH and PUH, we additionally performed local fine-tuning of the global model using the sites' individual training data, forming a site-tuned model, and evaluated the resultant model for admissions during the second wave of the pandemic. This study included data collected between Dec 1, 2018, and March 1, 2021; the exact date ranges used varied by site. The primary outcome was overall model performance, measured as the area under the receiver operating characteristic curve (AUROC). Removable micro secure digital (microSD) storage was destroyed on study completion. FINDINGS: Clinical data from 130 941 patients (1772 COVID-19-positive), routinely collected across three hospital groups (OUH, PUH, and UHB), were included in federated training. The evaluation step included data from 32 986 patients (3549 COVID-19-positive) attending OUH, PUH, or BH during the second wave of the pandemic. Federated training of a global deep neural network classifier improved upon performance of models trained locally in terms of AUROC by a mean of 27·6% (SD 2·2): AUROC increased from 0·574 (95% CI 0·560-0·"
ref-3680077f,239,abstract,openalex,ok,200,1238,1.0,Engineering Privacy,"In this paper we integrate insights from diverse islands of research on electronic privacy to offer a holistic view of privacy engineering and a systematic structure for the discipline's topics. First we discuss privacy requirements grounded in both historic and contemporary perspectives on privacy. We use a three-layer model of user privacy concerns to relate them to system operations (data transfer, storage and processing) and examine their effects on user behavior. In the second part of the paper we develop guidelines for building privacy-friendly systems. We distinguish two approaches: ""privacy-by-policy"" and ""privacy-by-architecture."" The privacy-by-policy approach focuses on the implementation of the notice and choice principles of fair information practices (FIPs), while the privacy-by-architecture approach minimizes the collection of identifiable personal data and emphasizes anonymization and client-side data storage and processing. We discuss both approaches with a view to their technical overlaps and boundaries as well as to economic feasibility. The paper aims to introduce engineers and computer scientists to the privacy research domain and provide concrete guidance on how to design privacy-friendly systems."
ref-f3f8305e,240,abstract,pdf,ok,200,1500,,,"Synthetic Data – Anonymisation Groundhog Day Theresa Stadler, EPFL; Bristena Oprisanu, UCL; Carmela Troncoso, EPFL https://www.usenix.org/conference/usenixsecurity22/presentation/stadler This paper is included in the Proceedings of the 31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access to the Proceedings of the 31st USENIX Security Symposium is sponsored by USENIX. Synthetic Data – Anonymisation Groundhog Day TheresaStadler BristenaOprisanu CarmelaTroncoso EPFL UCL EPFL Abstract theprivacyofmicrodatareleasesreflectafundamentaltrade- off:information-richdatasetsthatarevaluableforstatistical Synthetic data has been advertised as a silver-bullet solu- analysisalsoalwayscontainenoughinformationtoconduct tiontoprivacy-preservingdatapublishingthataddressesthe privacyattacks[45]. shortcomingsoftraditionalanonymisationtechniques.The Inthislandscape,practitionersandresearchersseeinsyn- promiseisthatsyntheticdatadrawnfromgenerativemodels thetic data a promising approachto open data sharing that preservesthestatisticalpropertiesoftheoriginaldatasetbut, addresses the privacy issues of previous anonymisation at- atthesametime,providesperfectprotectionagainstprivacy tempts[2,5,10,15,16,46,61,62,64,66–68,72,74].Synthetic attacks. In this work,we presentthe firstquantitative eval- dataispresentedas“thenext,beststepinsanitizeddatare- uation ofthe privacygain ofsyntheticdata publishing and lease”[5]thataddressesawidevarietyofprivacy-sensitive com"
ref-6d7d895a,241,abstract,openalex,ok,200,1250,,Synthetic Data and Social Science Research: Accuracy Assessments and Practical Considerations from the SIPP Synthetic Beta,"Synthetic microdata -data retaining the structure of original microdata while replacing original values with modeled values for the sake of privacy -presents an opportunity to increase access to useful microdata for data users while meeting the privacy and confidentiality requirements for data providers.Synthetic data could be sufficient for many purposes, but lingering accuracy concerns could be addressed with a validation system through which the data providers run the external researcher's code on the internal data and share cleared output with the researcher.The U.S. Census Bureau has experience running such systems.In this chapter, we first describe the role of synthetic data within a tiered data access system and the importance of synthetic data accuracy in achieving a viable synthetic data product.Next, we review results from a recent set of empirical analyses we conducted to assess accuracy in the Survey of Income & Program Participation (SIPP) Synthetic Beta (SSB), a Census Bureau product that made linked survey-administrative data publicly available.Given this analysis and our experience working on the SSB project, we conclude with thoughts and questions regarding future implementations of synthetic data with validation."
ref-812a8713,242,abstract,crossref,ok,200,1093,1.0,Ethical and social reflections on the proposed European Health Data Space,"Abstract The COVID-19 pandemic demonstrated the benefits of international data sharing. Data sharing enabled the health care policy makers to make decisions based on real-time data, it enabled the tracking of the virus, and importantly it enabled the development of vaccines that were crucial to mitigating the impact of the virus. This data sharing is not the norm as data sharing needs to navigate complex ethical and legal rules, and in particular, the fragmented application of the General Data Protection Regulation (GDPR). The introduction of the draft regulation for a European Health Data Space (EHDS) in May 2022 seeks to address some of these legal issues. If passed, it will create an obligation to share electronic health data for certain secondary purposes. While there is a clear need to address the legal complexities involved with data sharing, it is critical that any proposed reforms are in line with ethical principles and the expectations of the data subjects. In this paper we offer a critique of the EHDS and offer some recommendations for this evolving regulatory space."
ref-2de64f57,243,abstract,arxiv,ok,200,759,1.0,Synthetic Data Privacy Metrics,"Recent advancements in generative AI have made it possible to create synthetic datasets that can be as accurate as real-world data for training AI models, powering statistical insights, and fostering collaboration with sensitive datasets while offering strong privacy guarantees. Effectively measuring the empirical privacy of synthetic data is an important step in the process. However, while there is a multitude of new privacy metrics being published every day, there currently is no standardization. In this paper, we review the pros and cons of popular metrics that include simulations of adversarial attacks. We also review current best practices for amending generative models to enhance the privacy of the data they create (e.g. differential privacy)."
ref-455895c4,244,abstract,pdf,ok,200,1500,,,"L. Sweeney, Simple Demographics Often Identify People Uniquely. Carnegie Mellon University, Data Privacy Working Paper 3. Pittsburgh 2000. Simple Demographics Often Identify People Uniquely Latanya Sweeney Carnegie Mellon University latanya@andrew.cmu.edu This work was funded in part by H. John Heinz III School of Public Policy and Management at Carnegie Mellon University and by a grant from the U.S. Bureau of Census. Copyright © 2000 by Latanya Sweeney. All rights reserved. Sweeney Page 1 L. Sweeney, Simple Demographics Often Identify People Uniquely. Carnegie Mellon University, Data Privacy Working Paper 3. Pittsburgh 2000. 1. Abstract In this document, I report on experiments I conducted using 1990 U.S. Census summary data to determine how many individuals within geographically situated populations had combinations of demographic values that occurred infrequently. It was found that combinations of few characteristics often combine in populations to uniquely or nearly uniquely identify some individuals. Clearly, data released containing such information about these individuals should not be considered anonymous. Yet, health and other person-specific data are publicly available in this form. Here are some surprising results using only three fields of information, even though typical data releases contain many more fields. It was found that 87% (216 million of 248 million) of the population in the United States had reported characteristics that likely made them unique based o"
ref-3b734459,245,abstract,crossref,ok,200,1104,1.0,k-ANONYMITY: A MODEL FOR PROTECTING PRIVACY,"Consider a data holder, such as a hospital or a bank, that has a privately held collection of person-specific, field structured data. Suppose the data holder wants to share a version of the data with researchers. How can a data holder release a version of its private data with scientific guarantees that the individuals who are the subjects of the data cannot be re-identified while the data remain practically useful? The solution provided in this paper includes a formal protection model named k-anonymity and a set of accompanying policies for deployment. A release provides k-anonymity protection if the information for each person contained in the release cannot be distinguished from at least k-1 individuals whose information also appears in the release. This paper also examines re-identification attacks that can be realized on releases that adhere to k-anonymity unless accompanying policies are respected. The k-anonymity protection model is important because it forms the basis on which the real-world systems known as Datafly, μ-Argus and k-Similar provide guarantees of privacy protection."
ref-3f3479a0,246,manual,web_page,ok,200,1500,,GitHub - synthetichealth/synthea: Synthetic Patient Population Simulator · GitHub,"Synthetic Patient Population Simulator. Contribute to synthetichealth/synthea development by creating an account on GitHub. You signed in with another tab or window. Reload to refresh your session. You signed out in another tab or window. Reload to refresh your session. You switched accounts on another tab or window. Reload to refresh your session. Dismiss alert {{ message }} synthetichealth / synthea Public Notifications You must be signed in to change notification settings Fork 885 Star 3.2k master Branches Tags Go to file Code Open more actions menu Folders and files Name Name Last commit message Last commit date Latest commit History 4,978 Commits 4,978 Commits .github .github config config gradle/ wrapper gradle/ wrapper lib lib src src .gitignore .gitignore .lift.toml .lift.toml CODE_OF_CONDUCT.md CODE_OF_CONDUCT.md LICENSE LICENSE NOTICE NOTICE README.md README.md build.gradle build.gradle generate_samples.sh generate_samples.sh gradlew gradlew gradlew.bat gradlew.bat run_flexporter run_flexporter run_synthea run_synthea run_synthea.bat run_synthea.bat settings.gradle settings.gradle View all files Repository files navigation Synthea TM Patient Generator Synthea TM is a Synthetic Patient Population Simulator. The goal is to output synthetic, realistic (but not real), patient data and associated health records in a variety of formats. Read our wiki and Frequently Asked Questions for more information. These instructions are intended for those wishing to examine the Synth"
ref-ca61486a,247,abstract,openalex,ok,200,1366,1.0,Anonymization of Longitudinal Electronic Medical Records,"Electronic medical record (EMR) systems have enabled healthcare providers to collect detailed patient information from the primary care domain. At the same time, longitudinal data from EMRs are increasingly combined with biorepositories to generate personalized clinical decision support protocols. Emerging policies encourage investigators to disseminate such data in a deidentified form for reuse and collaboration, but organizations are hesitant to do so because they fear such actions will jeopardize patient privacy. In particular, there are concerns that residual demographic and clinical features could be exploited for reidentification purposes. Various approaches have been developed to anonymize clinical data, but they neglect temporal information and are, thus, insufficient for emerging biomedical research paradigms. This paper proposes a novel approach to share patient-specific longitudinal data that offers robust privacy guarantees, while preserving data utility for many biomedical investigations. Our approach aggregates temporal and diagnostic information using heuristics inspired from sequence alignment and clustering methods. We demonstrate that the proposed approach can generate anonymized data that permit effective biomedical analysis using several patient cohorts derived from the EMR system of the Vanderbilt University Medical Center."
ref-e8d083f9,248,abstract,arxiv,ok,200,1908,1.0,Privacy Loss in Apple's Implementation of Differential Privacy on MacOS 10.12,"In June 2016, Apple announced that it will deploy differential privacy for some user data collection in order to ensure privacy of user data, even from Apple. The details of Apple's approach remained sparse. Although several patents have since appeared hinting at the algorithms that may be used to achieve differential privacy, they did not include a precise explanation of the approach taken to privacy parameter choice. Such choice and the overall approach to privacy budget use and management are key questions for understanding the privacy protections provided by any deployment of differential privacy. In this work, through a combination of experiments, static and dynamic code analysis of macOS Sierra (Version 10.12) implementation, we shed light on the choices Apple made for privacy budget management. We discover and describe Apple's set-up for differentially private data processing, including the overall data pipeline, the parameters used for differentially private perturbation of each piece of data, and the frequency with which such data is sent to Apple's servers. We find that although Apple's deployment ensures that the (differential) privacy loss per each datum submitted to its servers is $1$ or $2$, the overall privacy loss permitted by the system is significantly higher, as high as $16$ per day for the four initially announced applications of Emojis, New words, Deeplinks and Lookup Hints. Furthermore, Apple renews the privacy budget available every day, which leads to a possible privacy loss of 16 times the number of days since user opt-in to differentially private data collection for those four applications. We advocate that in order to claim the full benefits of differentially private data collection, Apple must give full transparency of its implementation, enable user choice in areas related to privacy loss, and set meaningful defaults on the privacy loss permitted."
ref-3898cadf,249,abstract,web_page,ok,200,1108,1.0,[2405.16719] Cookie Monster: Efficient On-device Budgeting for Differentially-Private Ad-Measurement Systems,"With the impending removal of third-party cookies from major browsers and the introduction of new privacy-preserving advertising APIs, the research community has a timely opportunity to assist industry in qualitatively improving the Web's privacy. This paper discusses our efforts, within a W3C community group, to enhance existing privacy-preserving advertising measurement APIs. We analyze designs from Google, Apple, Meta and Mozilla, and augment them with a more rigorous and efficient differential privacy (DP) budgeting component. Our approach, called Cookie Monster, enforces well-defined DP guarantees and enables advertisers to conduct more private measurement queries accurately. By framing the privacy guarantee in terms of an individual form of DP, we can make DP budgeting more efficient than in current systems that use a traditional DP definition. We incorporate Cookie Monster into Chrome and evaluate it on microbenchmarks and advertising datasets. Across workloads, Cookie Monster significantly outperforms baselines in enabling more advertising measurements under comparable DP protection."
ref-0b0ed7de,250,abstract,web_page,ok,200,983,1.0,[2001.09700] DP-CGAN: Differentially Private Synthetic Data and Label Generation,"Generative Adversarial Networks (GANs) are one of the well-known models to generate synthetic data including images, especially for research communities that cannot use original sensitive datasets because they are not publicly accessible. One of the main challenges in this area is to preserve the privacy of individuals who participate in the training of the GAN models. To address this challenge, we introduce a Differentially Private Conditional GAN (DP-CGAN) training framework based on a new clipping and perturbation strategy, which improves the performance of the model while preserving privacy of the training dataset. DP-CGAN generates both synthetic data and corresponding labels and leverages the recently introduced Renyi differential privacy accountant to track the spent privacy budget. The experimental results show that DP-CGAN can generate visually and empirically promising results on the MNIST dataset with a single-digit epsilon parameter in differential privacy."
ref-6bb14e4c,251,summary,pdf,ok,200,1500,,,"GPU-Acceleration of the Halo2 Zero-Knowledge Proof System Abstract. Zero-knowledgeproofsystemslikeHalo2areacorecomponentofblockchain scalability, offering one of the solutions for scaling networks such as Ethereum. We present a GPU-accelerated implementation of the Halo2 proving system, targeting the growing performance bottleneck of custom gate evaluation (CGE) in large zero- knowledge circuits. While prior work has focused on accelerating Multi-Scalar Multiplication (MSM) and Number-Theoretic Transforms (NTT), we identify CGE as the dominant workload in zkEVM circuits, accounting for over 40% of the total proving time. To address this, we introduce three key GPU-based optimizations. First, we implement a slice-based evaluation model that partitions large circuits into memory-efficient chunks. Second, we apply memory reuse through lifetime analysis to significantly reduce the footprint of intermediate values. Third, we employ asynchronous multi-stream execution to overlap computation with data transfer, maximizing GPU throughput. These techniques enable efficient evaluation of custom gates even in complex circuits that previously exceeded GPU memory limits. Combined with GPU-accelerated MSM, NTT, and batch inversion, our implementation achieves a 6.86× end-to-end speedup in Halo2 proof generation, closely matching the theoretical maximum predicted by Amdahl’s Law. Our results demonstratethatfullpipelineaccelerationoncommodityGPUsisbothpracticaland scalable for production-gra"
ref-cfd118a6,252,abstract,openalex_title,ok,200,922,1.0,Systematizing Decentralization and Privacy: Lessons from 15 Years of Research and Deployments,"Decentralized systems are a subset of distributed systems where multiple authorities control different components and no authority is fully trusted by all. This implies that any component in a decentralized system is potentially adversarial. We revise fifteen years of research on decentralization and privacy, and provide an overview of key systems, as well as key insights for designers of future systems. We show that decentralized designs can enhance privacy, integrity, and availability but also require careful trade-offs in terms of system complexity, properties provided, and degree of decentralization. These trade-offs need to be understood and navigated by designers. We argue that a combination of insights from cryptography, distributed systems, and mechanism design, aligned with the development of adequate incentives, are necessary to build scalable and successful privacy-preserving decentralized systems."
ref-b709ae44,253,abstract,openalex,ok,200,1464,1.0,A Hybrid Approach to Privacy-Preserving Federated Learning,"Federated learning facilitates the collaborative training of models without the sharing of raw data. However, recent attacks demonstrate that simply maintaining data locality during training processes does not provide sufficient privacy guarantees. Rather, we need a federated learning system capable of preventing inference over both the messages exchanged during training and the final trained model while ensuring the resulting model also has acceptable predictive accuracy. Existing federated learning approaches either use secure multiparty computation (SMC) which is vulnerable to inference or differential privacy which can lead to low accuracy given a large number of parties with relatively small amounts of data each. In this paper, we present an alternative approach that utilizes both differential privacy and SMC to balance these trade-offs. Combining differential privacy with secure multiparty computation enables us to reduce the growth of noise injection as the number of parties increases without sacrificing privacy while maintaining a pre-defined rate of trust. Our system is therefore a scalable approach that protects against inference threats and produces models with high accuracy. Additionally, our system can be used to train a variety of machine learning models, which we validate with experimental results on 3 different machine learning algorithms. Our experiments demonstrate that our approach out-performs state of the art solutions."
ref-25802bbf,254,summary,web_page,ok,200,1499,,Statistics Statement of Principles and Code of Practice on changes to data systems - GOV.UK,"We use some essential cookies to make this website work. We’d like to set additional cookies to understand how you use GOV.UK, remember your settings and improve government services. We also use cookies set by other sites to help us deliver content from their services. You have accepted additional cookies. You can change your cookie settings at any time. You have rejected additional cookies. You can change your cookie settings at any time. This publication is licensed under the terms of the Open Government Licence v3.0 except where otherwise stated. To view this licence, visit nationalarchives.gov.uk/doc/open-government-licence/version/3 or write to the Information Policy Team, The National Archives, Kew, London TW9 4DU, or email: psi@nationalarchives.gov.uk . Where we have identified any third party copyright information you will need to obtain permission from the copyright holders concerned. This publication is available at https://www.gov.uk/government/publications/digital-economy-act-2017-part-5-codes-of-practice/statistics-statement-of-principles-and-code-of-practice-on-changes-to-data-systems 1.1 The Digital Economy Act 2017 (‘the Act’) amends the Statistics and Registration Service Act 2007 [footnote 1] (‘the 2007 Act’) to provide the UK Statistics Authority and its executive office, the Office for National Statistics (ONS; hereafter collectively ‘the Authority’, and references to ‘we’ and ‘our’ within this document are references to the Authority) [footnote 2] , with"
ref-d0a8c87b,255,summary,title_fallback,fallback,,0,,,
ref-0972619f,256,summary,title_fallback,fallback,404,0,,,
ref-9e77014b,257,manual,web_page,ok,200,1499,,U.K.-U.S. prize challenges | Privacy-Enhancing Technologies,"Transforming financial crime prevention and boosting pandemic response capabilities through privacy-preserving federated learning Click here to watch the winners being announced at the Summit for Democracy. World-leading experts competed for cash prizes from a combined UK-U.S. prize pool of £1.3 m / $1.6m. The prizes encouraged the development of innovative solutions that address practical data privacy concerns in real world scenarios. Further information is available in the press release . Read the blog post from DrivenData here and the UK Centre for Data Ethics and Innovation and Innovate UK here . Privacy-enhancing technologies (PETs) have the potential to help us devise data-driven, innovative solutions to tackle the most pressing global societal challenges we're facing, while preserving citizens’ fundamental right to privacy, which constitutes a foundation for democratic societies. By enabling organisations to share and collaboratively analyse sensitive data in a privacy-preserving manner, PETs open up unprecedented opportunities to harness the power of data through innovative and trustworthy applications. The United States and United Kingdom will continue to build on their shared interest in advancing responsible innovation in PETs. In May, a joint Demo Day will be held in London to deepen transatlantic communities of practice among UK and U.S. privacy researchers and government representatives. Further collaboration in this space, such as developing tools and guidance"
ref-5a7a9933,258,abstract,openalex_title,ok,200,1335,1.0,Foreshadow: extracting the keys to the intel SGX kingdom with transient out-of-order execution,"Trusted execution environments, and particularly the Software Guard eXtensions (SGX) included in recent Intel x86 processors, gained significant traction in recent years. A long track of research papers, and increasingly also realworld industry applications, take advantage of the strong hardware-enforced confidentiality and integrity guarantees provided by Intel SGX. Ultimately, enclaved execution holds the compelling potential of securely offloading sensitive computations to untrusted remote platforms. We present Foreshadow, a practical software-only microarchitectural attack that decisively dismantles the security objectives of current SGX implementations. Crucially, unlike previous SGX attacks, we do not make any assumptions on the victim enclave’s code and do not necessarily require kernel-level access. At its core, Foreshadow abuses a speculative execution bug in modern Intel processors, on top of which we develop a novel exploitation methodology to reliably leak plaintext enclave secrets from the CPU cache. We demonstrate our attacks by extracting full cryptographic keys from Intel’s vetted architectural enclaves, and validate their correctness by launching rogue production enclaves and forging arbitrary local and remote attestation responses. The extracted remote attestation keys affect millions of devices."
ref-6339175c,259,abstract,semantic_scholar_title,ok,200,1640,0.71,Taxonomy of Attacks on Privacy-Preserving Record Linkage,"Record linkage is the process of identifying records that corresponds to the same real-world entities across different databases. Due to the absence of unique entity identifiers, record linkage is often based on quasi-identifying values of entities (individuals) such as their names and addresses. However, regulatory ethical and legal obligations can limit the use of such personal information in the linkage process in order to protect the privacy and confidentiality of entities. Privacy-preserving record linkage (PPRL) aims to develop techniques that enable the linkage of records without revealing any sensitive or confidential information about the entities that are represented by these records. Over the past two decades various PPRL techniques have been proposed to securely link records between different databases by encrypting and/or encoding sensitive values. However, some PPRL techniques, such as popular Bloom filter encoding, have shown to be susceptible to privacy attacks. These attacks exploit the weaknesses of PPRL techniques by trying to reidentify encrypted and/or encoded sensitive values. In this paper we propose a taxonomy for analysing such attacks on PPRL where we categorise attacks across twelve dimensions, including different types of adversaries, different attack types, assumed knowledge of the adversary, the vulnerabilities of encoded and/or encrypted values exploited by an attack, and assessing the success of attacks. Our taxonomy can be used by data custodians to analyse the privacy risks associated with different PPRL techniques in terms of existing as well as potential future attacks on PPRL."
ref-8c22a0e4,260,abstract,arxiv,ok,200,1882,1.0,ZKProphet: Understanding Performance of Zero-Knowledge Proofs on GPUs,"Zero-Knowledge Proofs (ZKP) are protocols which construct cryptographic proofs to demonstrate knowledge of a secret input in a computation without revealing any information about the secret. ZKPs enable novel applications in private and verifiable computing such as anonymized cryptocurrencies and blockchain scaling and have seen adoption in several real-world systems. Prior work has accelerated ZKPs on GPUs by leveraging the inherent parallelism in core computation kernels like Multi-Scalar Multiplication (MSM). However, we find that a systematic characterization of execution bottlenecks in ZKPs, as well as their scalability on modern GPU architectures, is missing in the literature. This paper presents ZKProphet, a comprehensive performance study of Zero-Knowledge Proofs on GPUs. Following massive speedups of MSM, we find that ZKPs are bottlenecked by kernels like Number-Theoretic Transform (NTT), as they account for up to 90% of the proof generation latency on GPUs when paired with optimized MSM implementations. Available NTT implementations under-utilize GPU compute resources and often do not employ architectural features like asynchronous compute and memory operations. We observe that the arithmetic operations underlying ZKPs execute exclusively on the GPU's 32-bit integer pipeline and exhibit limited instruction-level parallelism due to data dependencies. Their performance is thus limited by the available integer compute units. While one way to scale the performance of ZKPs is adding more compute units, we discuss how runtime parameter tuning for optimizations like precomputed inputs and alternative data representations can extract additional speedup. With this work, we provide the ZKP community a roadmap to scale performance on GPUs and construct definitive GPU-accelerated ZKPs for their application requirements and available hardware resources."
ref-ab51e64d,261,summary,title_fallback,fallback,403,0,,,
ref-e77defa6,262,abstract,title_fallback,fallback,,0,,,
